RHC	804.0	421.0	65.633	1.217	0.022	5
RHC	804.0	421.0	65.633	1.528	0.048	5
SA	804.0	421.0	65.633	1.872	0.015	5
SA	804.0	421.0	65.633	1.718	0.260	5
RHC	804.0	421.0	65.633	2.776	0.087	5
RHC	804.0	421.0	65.633	2.966	0.162	10
SA	804.0	421.0	65.633	2.574	0.021	5
SA	804.0	421.0	65.633	3.012	0.005	10
RHC	804.0	421.0	65.633	4.312	0.022	10
SA	804.0	421.0	65.633	3.990	0.005	10
RHC	804.0	421.0	65.633	5.152	0.010	10
SA	804.0	421.0	65.633	4.804	0.025	10
GA	720.0	505.0	58.776	8.081	0.006	5
GA	615.0	610.0	50.204	8.090	0.054	5
RHC	804.0	421.0	65.633	9.132	0.049	20
RHC	804.0	421.0	65.633	9.107	0.017	20
GA	804.0	421.0	65.633	8.535	0.004	5
RHC	804.0	421.0	65.633	10.256	0.005	20
RHC	804.0	421.0	65.633	11.203	0.085	30
SA	421.0	804.0	34.367	10.620	0.118	20
SA	421.0	804.0	34.367	10.661	0.176	20
RHC	804.0	421.0	65.633	12.686	0.020	30
SA	414.0	811.0	33.796	12.681	0.025	30
RHC	804.0	421.0	65.633	13.413	0.005	30
GA	709.0	516.0	57.878	12.639	0.006	10
SA	424.0	801.0	34.612	12.936	0.028	20
GA	762.0	463.0	62.204	13.013	0.006	10
GA	785.0	440.0	64.082	13.316	0.045	10
SA	416.0	809.0	33.959	13.661	0.052	30
SA	804.0	421.0	65.633	16.149	0.010	30
SA	804.0	421.0	65.633	18.140	0.011	40
RHC	804.0	421.0	65.633	18.823	0.011	40
RHC	804.0	421.0	65.633	18.894	0.042	40
RHC	804.0	421.0	65.633	18.853	0.018	50
SA	804.0	421.0	65.633	18.907	0.005	40
SA	804.0	421.0	65.633	18.903	0.005	50
RHC	804.0	421.0	65.633	19.371	0.025	50
RHC	804.0	421.0	65.633	19.603	0.224	40
SA	804.0	421.0	65.633	19.887	0.003	40
SA	804.0	421.0	65.633	20.367	0.005	50
GA	787.0	438.0	64.245	24.064	0.006	20
GA	804.0	421.0	65.633	24.940	0.006	20
GA	804.0	421.0	65.633	25.151	0.024	20
RHC	804.0	421.0	65.633	31.034	0.005	100
RHC	804.0	421.0	65.633	31.179	0.005	100
SA	804.0	421.0	65.633	31.020	0.010	100
SA	804.0	421.0	65.633	32.380	0.035	100
GA	804.0	421.0	65.633	34.379	0.006	30
GA	804.0	421.0	65.633	34.424	0.006	30
GA	804.0	421.0	65.633	35.860	0.005	30
GA	748.0	477.0	61.061	41.910	0.058	40
GA	737.0	488.0	60.163	42.211	0.014	40
GA	804.0	421.0	65.633	42.892	0.010	40
SA	804.0	421.0	65.633	45.408	0.004	200
SA	804.0	421.0	65.633	45.515	0.004	200
RHC	804.0	421.0	65.633	47.116	0.005	200
RHC	804.0	421.0	65.633	47.403	0.029	200
GA	804.0	421.0	65.633	48.351	0.037	50
GA	788.0	437.0	64.327	50.721	0.006	50
SA	804.0	421.0	65.633	70.304	0.005	500
SA	804.0	421.0	65.633	70.723	0.027	500
RHC	811.0	414.0	66.204	71.158	0.005	500
RHC	822.0	403.0	67.102	72.745	0.076	500
GA	804.0	421.0	65.633	80.078	0.030	100
GA	804.0	421.0	65.633	82.534	0.005	100
RHC	801.0	424.0	65.388	96.797	0.008	1000
SA	819.0	406.0	66.857	97.593	0.028	1000
SA	825.0	400.0	67.347	97.863	0.004	1000
RHC	814.0	411.0	66.449	98.609	0.005	1000
SA	808.0	417.0	65.959	115.319	0.010	1500
RHC	868.0	357.0	70.857	115.993	0.004	1500
RHC	860.0	365.0	70.204	116.297	0.005	1500
SA	845.0	380.0	68.980	116.856	0.007	1500
GA	804.0	421.0	65.633	125.443	0.006	200
GA	804.0	421.0	65.633	125.612	0.006	200
GA	804.0	421.0	65.633	204.948	0.006	500
GA	804.0	421.0	65.633	205.386	0.004	500
GA	804.0	421.0	65.633	312.770	0.004	1000
GA	804.0	421.0	65.633	313.715	0.004	1000
GA	804.0	421.0	65.633	386.664	0.003	1500
GA	804.0	421.0	65.633	386.969	0.003	1500
